SampID,Treatment,TimeToClear
20996,C,2859.588169
20997,A,2642.611953
21000,D,2395.481932
21001,C,1858.757905
21002,A,2347.220914
21003,A,1554.647248
21005,A,1746.382923
21006,D,1732.762392
21008,A,1953.192289
21009,C,2132.222005
21021,A,1389.473186
21022,A,2103.769852
21022,B,2442.446597
21026,D,2110.338875
21030,A,1891.096323
21041,B,1884.57544
21043,B,2172.32108
21045,B,1444.325202
21051,D,1588.970999
21052,B,1179.547022
21052,D,1577.479025
21066,B,1003.760457
21068,C,931.3654118
21068,D,2304.550313
21072,C,2520.430725
21074,D,2399.260258
21075,B,1538.41352
21077,B,1193.263863
21080,B,2400.881322
21083,B,1976.909033
21083,B,1345.080835
21086,B,1257.530911
21087,A,2187.280637
21089,D,2823.034493
21093,C,2637.742824
21095,A,2364.593546
21099,D,1223.928886
21101,C,2994.204527
21102,C,1170.05811
21105,C,3038.753566
21106,B,2218.753662
21106,B,2418.690035
21109,B,1427.943831
21112,A,1201.539279
21113,A,1964.338083
21115,C,2242.999917
21121,A,2495.822438
21123,C,2323.970998
21125,A,1663.605423
21127,A,2184.15323
21137,D,1264.514687
21140,B,1785.662753
21141,C,2022.354711
21145,D,1698.063628
21149,A,2381.712149
21157,A,1852.679679
21157,C,2450.343366
21164,D,2755.011518
21176,C,1598.292628
21180,A,1925.581622
21180,D,3201.706655
21180,D,2757.670215
21181,B,2508.90874
21184,B,1973.19606
21185,B,1963.901683
21201,D,1510.053328
21202,D,1625.213673
21203,A,2141.81526
21205,A,1884.819461
21206,A,1559.778525
21209,B,1715.86405
21214,B,2245.311866
21215,D,2696.408663
21216,A,2605.804308
21216,D,1721.139483
21217,A,2658.376706
21218,D,2725.167243
21222,A,2467.723654
21228,A,2107.851744
21229,A,2565.24123
21230,C,1761.7827
21232,C,2219.979495
21235,B,859.5053496
21239,B,1835.126695
21249,A,2673.844885
21252,B,2141.889073
21257,B,2660.074135
21264,A,1308.41636
21267,B,1185.917608
21275,A,2358.737777
21277,C,2735.058245
21279,D,2447.712126
21281,A,1489.259117
21282,C,1857.165786
21286,A,2388.543874
21289,C,1433.99567
21298,A,2136.704482
21300,C,2882.512016
21303,D,2552.497328
21305,B,4245.962047
21310,C,2532.302929
21311,B,1458.044227
21311,B,2168.289071
21313,A,1452.382705
21313,D,2506.043088
21314,A,2284.568776
21318,B,3016.557585
21320,C,2023.762351
21323,C,1507.468559
21324,C,1861.120692
21324,C,1918.144653
21325,C,2502.241891
21328,D,1872.716761
21331,D,2086.926427
21342,C,549.3472043
21348,A,2209.070382
21356,B,2199.526712
21357,D,1575.659598
21358,C,2203.218343
21358,D,1385.641233
21360,D,2220.306362
21371,A,2831.296634
21371,A,1806.93523
21371,C,2521.815001
21373,D,1567.705794
21373,D,1961.051702
21374,D,2340.341125
21377,D,2169.056434
21381,A,2403.647846
21387,D,2566.205067
21394,D,2089.429938
21394,D,2155.2691
21396,B,3824.755591
21399,C,2817.137095
21405,D,1803.419889
21406,B,1541.372056
21407,D,2023.20046
21411,D,1756.697045
21423,A,1879.575923
21423,D,1510.967425
21432,B,1429.9618
21432,C,2389.70052
21432,D,2043.277263
21445,B,2588.996055
21448,A,2612.348696
21450,B,2939.35539
21455,A,1953.597098
21456,D,1611.829477
21457,B,2412.306447
21457,D,2878.100422
21459,D,2347.502577
21468,A,2581.732497
21472,A,2284.885958
21474,B,603.1886681
21477,D,2373.485833
21479,A,2232.951389
21480,D,1033.823924
21486,A,2748.609084
21496,D,2074.472575
21505,D,1908.185188
21507,B,1135.526291
21512,C,1965.061095
21513,A,2308.401464
21522,B,1964.401293
21522,D,2258.540768
21530,A,1933.333636
21533,A,2174.115831
21540,C,2922.362666
21542,C,2698.872344
21542,D,2498.398589
21544,C,1984.547802
21544,D,1886.444428
21551,D,2078.881222
21560,A,2349.709965
21564,A,2799.04488
21569,B,1942.329739
21570,C,1445.676518
21573,B,856.7904868
21585,C,1201.78385
21588,C,1473.352456
21590,C,2512.339973
21591,D,1568.719072
21595,A,1259.134411
21597,C,1795.547795
21597,D,2600.032492
21601,C,1411.661578
21602,A,2513.84693
21605,B,1794.002921
21621,D,847.0966948
21622,C,2415.519405
21623,C,1762.642521
21625,C,3094.885967
21627,B,1672.647349
21628,C,2045.336233
21629,B,2015.669872
21635,A,1411.206384
21636,A,2779.384503
21639,D,1935.709133
21642,A,1945.015723
21642,B,2214.291279
21644,A,2039.926051
21645,D,2574.734216
21650,A,2322.220613
21653,C,2518.334587
21654,D,1877.144075
21655,C,2441.374081
21662,B,2069.232159
21668,C,1861.499765
21679,D,2521.37368
21680,D,2795.287665
21682,D,1606.826514
21685,B,2058.250212
21685,D,1698.256251
21696,D,2057.769131
21700,A,1167.362353
21700,D,1362.375397
21701,D,3035.649992
21706,D,2155.210022
21710,B,2518.876647
21715,A,1985.394477
21719,C,1879.068867
21721,D,1618.941261
21722,D,2061.596864
21724,B,1525.427586
21729,A,1988.074122
21732,D,3109.261007
21733,A,1956.103895
21733,D,1180.170612
21739,B,2485.515355
21740,C,1700.617482
21744,C,2149.305602
21745,B,1717.301359
21746,B,1803.107136
21747,B,2525.633183
21754,B,1688.06397
21754,D,2617.925346
21755,B,1697.124523
21758,B,2153.393371
21762,C,1539.364807
21775,B,1265.770864
21779,A,1956.704333
21782,C,2566.103769
21782,C,2129.566593
21783,D,2196.471054
21790,A,2099.104467
21796,D,1540.609699
21800,B,2278.389513
21801,A,2197.547571
21802,D,2296.0117
21803,A,1736.957035
21808,D,2409.843591
21809,D,2369.544635
21810,A,1375.932078
21814,B,2306.051846
21818,B,1250.643126
21819,D,2007.928888
21824,C,2906.626433
21826,D,1524.572372
21827,A,2002.638713
21829,B,2206.841834
21830,A,2498.500161
21831,B,1514.228602
21842,B,2521.481541
21845,A,1776.847716
21846,B,1458.842298
21846,D,2642.839455
21849,A,1208.598455
21849,A,2349.644524
21849,D,1937.431212
21851,D,2345.715452
21853,A,2735.754307
21872,D,1961.840226
21874,D,2340.467307
21882,C,1732.172323
21883,C,1953.77682
21889,A,2461.205052
21891,B,1625.025239
21891,C,1511.295736
21894,B,2352.963016
21898,C,1828.912339
21898,C,1468.055557
21901,C,1333.97005
21902,D,2216.131281
21904,C,1803.953237
21905,B,3059.470826
21906,D,2427.421067
21910,D,2050.334209
21911,A,1810.882002
21912,D,1986.958642
21918,B,2535.883616
21928,D,1055.974316
21931,D,2621.873882
21933,D,1936.396205
21934,D,1849.816256
21939,A,1373.057277
21939,D,1873.948245
21947,D,2999.664627
21949,C,2455.014287
21961,A,1644.435111
21961,D,1363.647944
21962,B,1989.120476
21971,A,830.8477251
21977,C,2131.505758
21980,D,1641.182314
21985,C,1963.810188
21985,D,2000.041192
21986,B,1683.62996
21988,B,2332.124587
21991,A,3148.516441
22004,B,1964.771947
22014,B,1938.987538
22016,A,1973.680259
22019,D,1204.75145
22020,D,2166.312812
22021,B,1525.064042
22022,A,2392.517755
22035,D,2111.819381
22037,B,1491.270872
22039,B,1709.246427
22039,D,2052.169053
22039,D,3052.535266
22042,D,1851.841119
22044,C,1246.982079
22047,D,1957.42971
22052,C,1969.688494
22062,C,2204.608493
22065,A,1562.706895
22065,C,1604.049594
22067,D,1286.379069
22068,A,2029.352104
22072,C,2780.755399
22073,D,2014.893387
22075,D,1772.857868
22077,B,1918.407578
22079,B,2467.594695
22079,D,2560.124828
22080,B,2569.399735
22080,C,1496.024039
22081,D,2429.883204
22083,B,1796.828305
22090,C,2862.926626
22092,D,895.9343318
22094,D,1845.205948
22095,D,2280.400447
22096,A,2907.95764
22110,C,2241.429025
22113,C,2144.796609
22116,D,2860.152296
22117,B,2029.305775
22121,C,2115.626666
22122,B,1619.765772
22122,C,2152.23279
22125,A,586.5197301
22125,A,2500.157833
22126,C,2574.791611
22130,C,1752.70213
22131,B,2048.697418
22147,B,2026.879075
22151,A,2299.922318
22151,A,1682.143622
22153,B,2871.122466
22157,B,2364.280974
22158,B,2629.386626
22160,D,2125.9986
22164,D,1515.185923
22173,A,2129.760728
22175,D,2089.668396
22182,B,1023.868387
22189,A,2080.075503
22191,C,906.2111273
22191,D,2363.997811
22193,C,2203.559909
22199,D,1496.939692
22205,C,1871.306374
22207,B,1674.222579
22210,C,1342.236254
22211,C,2439.477993
22214,D,1904.792745
22215,B,2033.015643
22218,A,1978.584553
22220,A,2010.295573
22223,B,2091.822884
22226,A,1234.837017
22230,D,2310.234419
22231,B,1612.015812
22233,B,1778.763876
22233,D,1509.244767
22235,A,1819.520755
22240,A,2671.291151
22245,A,1739.314627
22250,A,1779.827541
22251,A,1760.575377
22252,D,2582.826393
22254,B,2364.627614
22254,C,1912.145888
22255,B,1425.340716
22257,A,1815.203131
22258,C,1846.413688
22258,D,2912.509769
22262,B,1528.546264
22265,C,1986.852052
22273,B,1845.763612
22277,C,1881.390548
22281,A,2645.391716
22287,A,1611.714099
22287,C,1968.972157
22288,C,2365.449118
22294,A,1583.736456
22294,D,1858.333038
22295,D,1409.207605
22297,D,1914.360998
22299,A,2607.038523
22299,C,1593.624919
22301,B,2883.977234
22307,A,2500.134866
22308,A,2071.405988
22317,C,2322.798469
22318,C,1485.877571
22320,C,1709.109527
22321,D,2822.077855
22323,B,2069.953132
22326,C,2239.408571
22329,A,1800.652949
22330,A,2147.973569
22331,C,1763.884861
22334,B,2095.957544
22335,D,2356.288908
22343,B,1373.682226
22351,A,1887.37366
22353,D,1346.052964
22355,A,2604.588617
22355,D,2170.873108
22360,B,1006.393513
22365,D,2335.236642
22366,C,2701.356134
22369,B,2261.216958
22372,D,2229.940743
22373,B,2023.546587
22374,B,2902.32475
22377,A,2624.903722
22379,B,1545.433488
22380,D,2245.50526
22380,D,2595.771373
22383,C,2475.313745
22386,B,2140.709301
22390,D,3449.559329
22392,C,1286.91469
22397,D,1672.670533
22398,D,2513.939419
22400,D,2719.856872
22406,A,1803.998712
22410,A,1365.32571
22411,A,1907.438099
22418,C,2466.943441
22428,C,1652.925384
22431,D,643.8324537
22434,B,2141.021544
22436,B,2422.731975
22436,B,1466.474089
22436,D,1567.784223
22437,A,1837.942923
22441,A,1774.84613
22441,C,2647.806308
22441,D,1916.304502
22444,B,2217.319807
22444,C,1869.680158
22446,B,1336.140361
22457,C,1850.287825
22459,A,1412.973946
22459,D,1593.092698
22464,C,3088.131948
22465,B,2248.951279
22475,B,2031.223669
22478,D,1774.304595
22479,A,1837.755426
22480,A,2444.57929
22480,D,2480.440031
22488,D,2200.477197
22502,A,1766.716617
22502,B,2118.915279
22508,C,2698.432288
22515,B,2140.325463
22515,B,2051.276185
22518,A,2231.456251
22519,A,2248.578843
22519,C,279.6201951
22521,B,2355.307311
22525,C,2103.91954
22527,D,1728.251461
22529,A,1019.25568
22529,B,1194.074869
22536,C,1638.04089
22538,C,2290.224673
22538,D,2046.425882
22540,B,1542.337889
22541,B,2027.971916
22541,D,1820.814224
22547,D,1435.830728
22550,B,2703.310271
22552,D,2395.204207
22553,C,2142.93484
22555,D,2696.495897
22559,C,2628.798762
22561,D,1488.122974
22563,A,2171.498886
22567,A,1983.842069
22568,D,1955.917743
22569,A,2512.41135
22575,C,2816.751064
22577,D,1794.664131
22578,B,1554.071155
22582,B,2420.17787
22583,B,1920.269739
22585,D,2440.783322
22587,D,1699.498581
22590,B,2059.21978
22591,B,898.3180272
22591,C,2338.72508
22595,A,2257.950988
22595,C,1642.017825
22595,C,2821.431211
22597,D,2092.257109
22598,A,2299.230122
22602,B,1618.975761
22603,D,2745.156678
22604,B,1830.643945
22611,B,2189.226703
22619,A,2743.271517
22622,C,2904.689173
22623,B,1506.085119
22623,C,2773.337532
22627,C,2661.718475
22631,B,2912.26483
22635,C,1700.954316
22635,D,1461.349709
22638,B,2500.507799
22640,D,1934.453189
22642,D,1227.442531
22645,A,3078.764944
22646,A,1689.532639
22649,C,2308.07318
22650,C,2281.159497
22653,A,2663.474432
22654,C,2079.753665
22662,B,1197.818333
22667,B,2390.358447
22683,B,1845.58967
22688,D,1403.590352
22691,C,2611.113142
22693,B,1901.277712
22694,A,2421.166078
22694,D,2162.214384
22700,D,2388.624273
22707,C,1919.139987
22711,A,2306.319816
22714,A,2687.643857
22719,D,1962.392487
22736,A,3765.981148
22737,A,2590.641626
22739,C,2918.922183
22741,B,2052.777493
22744,C,1531.865919
22745,B,2383.244629
22746,C,1478.812505
22748,D,3007.688702
22754,B,2002.12237
22758,B,2582.876328
22762,C,1576.401031
22766,A,1843.374716
22767,D,947.7702702
22769,C,2042.349388
22771,A,2164.490553
22773,B,1674.792505
22776,A,2422.631743
22778,B,2669.304952
22779,C,2142.206366
22788,B,1373.53334
22790,C,1647.062158
22791,B,2117.581754
22793,A,1429.608776
22795,A,1399.472047
22797,D,2846.175596
22798,D,1341.242662
22799,D,2311.259522
22807,C,1771.932301
22807,D,2690.890143
22815,A,2351.371257
22817,A,1495.739605
22820,A,2459.066807
22823,B,1717.707445
22825,C,2197.228093
22836,B,2019.744288
22837,C,1642.963708
22838,C,1791.066998
22841,A,1895.386091
22842,C,2076.380894
22843,D,2375.277166
22845,B,2551.180377
22859,D,2397.773877
22860,C,2657.630753
22860,C,2362.269493
22870,A,1963.405871
22870,C,1891.003874
22871,A,926.7349402
22873,C,1633.189703
22873,C,1468.375426
22874,D,2873.373689
22876,A,1778.537836
22879,B,2002.990985
22882,A,1858.448874
22886,A,1969.686379
22890,A,2423.151651
22905,B,2641.928374
22905,C,2111.297923
22906,A,1954.335135
22907,A,1093.212248
22909,C,1701.663925
22912,A,1937.821449
22915,A,2982.388339
22915,D,1812.864199
22917,C,1517.570487
22917,D,2264.460595
22927,A,2151.350838
22928,C,1980.052912
22931,A,2677.001746
22936,D,2609.297868
22937,B,2163.320511
22939,A,1545.816792
22939,B,1239.647545
22945,D,1973.994285
22947,D,1805.541797
22954,B,2175.630393
22954,C,1295.62227
22964,C,1735.243948
22964,D,1931.456144
22965,A,1298.579764
22966,C,2439.658765
22967,A,1846.48335
22969,B,1884.415341
22974,A,2286.917344
22984,C,3005.430441
22985,A,1210.45503
22985,D,2561.924887
22992,C,1759.741655
23000,A,2010.136082
23004,A,1763.604571
23017,D,1910.819007
23021,C,1178.444867
23024,C,1397.754814
23027,A,1910.319649
23028,A,2232.254701
23034,A,1221.43113
23042,A,2272.10818
23046,C,2625.242427
23046,D,1904.225316
23049,A,1434.545148
23052,A,1637.988195
23052,A,2229.082214
23052,D,2250.274529
23053,C,1883.600936
23060,C,1409.351751
23061,A,2087.913724
23062,A,2601.340542
23064,D,2145.408316
23070,D,2791.792724
23074,A,1628.834783
23074,D,1501.100569
23075,A,1820.050448
23078,A,1877.806364
23080,C,3058.282511
23080,C,1796.976975
23084,D,2593.345786
23086,D,1786.911897
23087,B,1330.055324
23093,D,2620.775625
23094,B,2073.238261
23095,C,1831.720391
23096,D,1617.913742
23100,D,2037.920938
23101,A,2544.446157
23101,B,2540.673643
23103,A,1703.882961
23104,A,1817.694562
23106,C,1839.409687
23109,D,2114.097937
23110,B,2027.960883
23113,D,1071.75969
23115,D,1521.656142
23118,C,1249.525738
23120,B,1899.553608
23130,A,1526.70845
23130,D,1604.42083
23134,B,1232.767949
23138,A,2780.534732
23141,A,2417.45308
23145,C,1676.660741
23154,A,1599.23286
23160,A,2370.369394
23160,C,1173.226004
23164,A,1663.766627
23164,C,1175.100699
23164,C,1991.366006
23164,C,2765.03785
23165,B,2414.084094
23165,C,2877.224682
23169,D,2105.89995
23172,C,2548.202545
23175,B,1429.237568
23185,D,1991.029852
23186,A,2033.234836
23190,C,2093.144503
23190,C,1931.228005
23192,B,2069.887471
23194,D,2232.00239
23195,C,2844.987752
23200,A,2277.931101
23201,B,2041.909921
23202,A,2242.269075
23206,A,1001.380267
23206,A,2334.52941
23207,C,1785.606383
23208,D,1647.516096
23215,A,2240.67414
23218,C,2766.047492
23219,D,2496.828238
23221,A,937.6013703
23221,D,2522.265321
23222,A,2561.858665
23222,C,1618.425672
23223,C,1928.525135
23225,B,1265.507325
23229,A,2046.161309
23230,A,1525.814158
23240,B,2893.998692
23241,B,1797.931719
23242,C,1430.728982
23244,D,2342.767942
23248,C,1894.604732
23250,C,1181.440881
23251,A,1778.878073
23257,B,2686.356473
23258,A,1684.511484
23259,C,2018.591096
23263,C,2294.402646
23263,D,1907.445917
23270,A,1015.519269
23270,B,2201.294436
23271,C,1721.241509
23274,A,1905.792364
23284,B,2081.977643
23285,B,1978.078802
23285,D,2215.335582
23291,A,2844.751429
23292,A,1605.210068
23293,D,1475.037046
23295,B,1896.885185
23296,D,2556.51142
23299,A,1768.715467
23306,D,1513.19302
23310,B,2576.189212
23315,C,1773.758509
23322,D,2327.172928
23326,B,2463.908547
23328,C,2233.884129
23337,A,1308.438108
23338,D,2577.743582
23346,C,2411.825438
23354,B,2614.271092
23358,C,2406.392447
23358,C,2869.663327
23361,B,2039.177942
23363,B,2100.657183
23366,A,1710.702923
23370,B,1909.365467
23370,C,1759.106753
23381,D,2407.620511
23382,B,1221.637596
23384,A,2849.730417
23384,A,2355.718087
23384,D,1879.686369
23386,A,2230.217838
23386,A,2078.949166
23388,A,2138.334892
23390,C,2347.916871
23392,D,1491.495981
23393,C,2153.466899
23394,B,2354.17358
23395,D,1952.445892
23400,D,1280.979935
23402,A,1942.350261
23405,B,2331.178789
23413,D,1450.617189
23416,A,2901.90842
23426,D,3076.368249
23432,B,2087.753003
23436,B,1924.589256
23439,D,2538.044909
23442,A,2147.813379
23445,A,1747.809783
23446,D,1297.121654
23447,A,1466.640971
23450,D,2038.235723
23457,D,2485.593448
23458,D,2635.520788
23459,C,2559.119958
23461,A,787.909856
23462,A,1507.475481
23464,C,2223.413551
23469,B,2465.042867
23471,C,2473.649552
23475,A,1399.998106
23476,D,2231.464291
23477,B,2643.330966
23477,C,1887.071783
23478,A,2497.369193
23479,C,1967.321451
23482,C,2240.498729
23485,B,2041.374428
23492,C,2019.012289
23494,B,931.5572257
23499,D,2719.545701
23501,C,2156.653793
23501,C,2931.07436
23513,B,2290.657874
23514,D,1802.472524
23517,A,1903.193391
23517,D,1436.056528
23531,A,1630.952798
23531,D,2123.073295
23534,A,1866.221715
23534,C,3071.084618
23541,D,2760.130772
23542,A,1487.911425
23543,A,1838.346327
23543,B,1415.259057
23543,C,1975.810252
23545,A,1139.157578
23547,C,1930.437157
23550,B,1221.104978
23556,D,1539.659173
23558,C,2501.193628
23559,D,2195.629145
23563,B,2228.112703
23570,A,2412.661583
23570,A,2210.187098
23577,C,1539.25343
23579,B,803.8285673
23588,A,1794.923541
23589,A,2445.85644
23595,C,1550.027806
23596,D,2555.59994
23597,C,1768.372159
23603,A,2187.241154
23604,C,2825.121922
23616,C,2544.470773
23618,D,1566.941126
23621,C,2553.237135
23626,A,2544.498041
23629,D,2429.662063
23631,A,2112.932909
23631,D,1632.430273
23637,D,2327.94979
23638,D,2576.642122
23639,B,2618.146467
23639,D,2576.351736
23642,A,2318.815308
23652,C,2192.145227
23665,C,2693.131498
23666,C,2472.770406
23672,A,3600.424744
23672,C,1667.475834
23679,C,2112.962997
23680,A,2330.200133
23690,B,2261.168004
23690,D,2905.956973
23691,B,1452.325405
23691,C,1725.216656
23697,C,2034.268993
23699,C,2201.240035
23700,B,1457.202317
23710,D,2056.752872
23712,C,1915.256345
23715,D,2406.1804
23718,B,1864.894996
